  1.950E+03  2.35E-01 1.396E+02  1.260E+02 
  1.950E+03  2.85E-01 9.855E+01  9.500E+01 
  1.950E+03  3.70E-01 1.265E+02  1.040E+02 
  1.950E+03  7.15E-01 9.468E+01  1.230E+02 
  2.250E+03  5.55E-02 2.011E+02  1.820E+02 
  2.250E+03  7.15E-02 1.786E+02  2.060E+02 
  2.250E+03  9.00E-02 1.600E+02  1.600E+02 
  2.250E+03  1.15E-01 1.877E+02  1.820E+02 
  2.250E+03  1.45E-01 1.372E+02  1.320E+02 
  2.250E+03  1.80E-01 1.321E+02  1.490E+02 
  2.250E+03  2.20E-01 9.465E+01  1.000E+02 
  2.250E+03  2.65E-01 8.294E+01  8.300E+01 
  2.250E+03  3.15E-01 6.003E+01  5.200E+01 
  2.250E+03  4.00E-01 7.315E+01  7.600E+01 
  2.250E+03  7.30E-01 5.165E+01  5.300E+01 
  2.600E+03  8.60E-02 1.615E+02  1.870E+02 
  2.600E+03  1.08E-01 1.599E+02  1.330E+02 
  2.600E+03  1.35E-01 1.538E+02  1.570E+02 
  2.600E+03  1.65E-01 1.134E+02  1.280E+02 
  2.600E+03  2.00E-01 1.121E+02  1.140E+02 
  2.600E+03  2.45E-01 9.836E+01  1.010E+02 
  2.600E+03  2.95E-01 6.640E+01  7.000E+01 
  2.600E+03  3.50E-01 5.697E+01  4.600E+01 
  2.600E+03  4.40E-01 5.475E+01  6.000E+01 
  2.600E+03  7.50E-01 3.589E+01  3.500E+01 
  3.000E+03  9.90E-02 1.127E+02  1.290E+02 
  3.000E+03  1.25E-01 1.222E+02  1.220E+02 
  3.000E+03  1.55E-01 9.283E+01  1.030E+02 
  3.000E+03  1.90E-01 9.093E+01  1.020E+02 
  3.000E+03  2.30E-01 6.729E+01  7.200E+01 
  3.000E+03  2.75E-01 5.787E+01  5.600E+01 
  3.000E+03  3.30E-01 4.801E+01  4.500E+01 
  3.000E+03  3.90E-01 3.248E+01  3.200E+01 
  3.000E+03  4.80E-01 2.910E+01  3.200E+01 
  3.000E+03  7.70E-01 1.893E+01  2.200E+01 
  3.500E+03  1.15E-01 1.402E+02  1.510E+02 
  3.500E+03  1.45E-01 1.114E+02  9.900E+01 
  3.500E+03  1.80E-01 1.094E+02  1.130E+02 
  3.500E+03  2.20E-01 8.015E+01  7.500E+01 
  3.500E+03  2.65E-01 7.080E+01  5.600E+01 
  3.500E+03  3.15E-01 4.961E+01  5.500E+01 
  3.500E+03  3.70E-01 3.978E+01  4.700E+01 
  3.500E+03  4.30E-01 2.461E+01  3.200E+01 
  3.500E+03  5.20E-01 2.351E+01  2.600E+01 
  3.500E+03  7.90E-01 1.287E+01  1.800E+01 
  4.150E+03  1.08E-01 9.542E+01  7.800E+01 
  4.150E+03  1.35E-01 9.274E+01  8.500E+01 
  4.150E+03  1.70E-01 9.561E+01  1.190E+02 
  4.150E+03  2.10E-01 6.851E+01  7.200E+01 
  4.150E+03  2.55E-01 6.388E+01  7.100E+01 
  4.150E+03  3.05E-01 4.266E+01  3.800E+01 
  4.150E+03  3.60E-01 3.453E+01  3.400E+01 
  4.150E+03  4.20E-01 2.253E+01  2.200E+01 
  4.150E+03  4.80E-01 1.359E+01  1.500E+01 
  4.150E+03  5.70E-01 1.157E+01  1.300E+01 
  4.150E+03  8.15E-01 5.077E+00  8.000E+00 
  5.250E+03  1.08E-01 1.201E+02  1.100E+02 
  5.250E+03  1.35E-01 1.223E+02  1.460E+02 
  5.250E+03  1.65E-01 9.572E+01  1.140E+02 
  5.250E+03  2.00E-01 1.000E+02  1.250E+02 
  5.250E+03  2.45E-01 9.005E+01  7.400E+01 
  5.250E+03  2.95E-01 6.431E+01  6.400E+01 
  5.250E+03  3.50E-01 5.027E+01  4.800E+01 
  5.250E+03  4.10E-01 3.196E+01  2.400E+01 
  5.250E+03  4.70E-01 2.058E+01  2.200E+01 
  5.250E+03  5.30E-01 1.193E+01  1.200E+01 
  5.250E+03  6.25E-01 9.563E+00  1.600E+01 
  5.250E+03  8.45E-01 2.643E+00  2.000E+00 
  7.000E+03  1.15E-01 8.108E+01  7.300E+01 
  7.000E+03  1.45E-01 7.649E+01  9.200E+01 
  7.000E+03  1.80E-01 8.083E+01  8.000E+01 
  7.000E+03  2.20E-01 6.285E+01  6.900E+01 
  7.000E+03  2.65E-01 5.751E+01  5.100E+01 
  7.000E+03  3.20E-01 4.651E+01  3.900E+01 
  7.000E+03  3.80E-01 2.923E+01  2.700E+01 
  7.000E+03  4.40E-01 1.847E+01  1.300E+01 
  7.000E+03  5.00E-01 1.096E+01  8.000E+00 
  7.000E+03  5.60E-01 6.238E+00  6.000E+00 
  7.000E+03  6.60E-01 4.828E+00  7.000E+00 
  7.000E+03  8.65E-01 8.067E-01  0.000E+00 
  9.500E+03  1.70E-01 5.377E+01  5.300E+01 
  9.500E+03  2.10E-01 4.959E+01  5.000E+01 
  9.500E+03  2.55E-01 4.698E+01  4.900E+01 
  9.500E+03  3.05E-01 3.407E+01  3.700E+01 
  9.500E+03  3.60E-01 2.822E+01  3.500E+01 
  9.500E+03  4.20E-01 1.742E+01  1.300E+01 
  9.500E+03  4.80E-01 1.040E+01  6.000E+00 
  9.500E+03  5.40E-01 5.700E+00  2.000E+00 
  9.500E+03  6.05E-01 3.386E+00  2.000E+00 
  9.500E+03  7.10E-01 2.041E+00  0.000E+00 
  9.500E+03  8.90E-01 1.783E-01  0.000E+00 
  1.550E+04  4.28E-01 1.039E+02  1.010E+02 
  1.550E+04  8.00E-01 4.458E+00  7.000E+00 
 
